timestamp_iso,kind,sf,seq,rx_rssi,rx_snr,tx_rssi,tx_snr,raw
2026-05-26T19:18:45.214613Z,miss,11,18,,,,,miss sf=11 seq=18
2026-05-26T19:18:49.127623Z,miss,11,19,,,,,miss sf=11 seq=19
2026-05-26T19:18:49.185146Z,info,,,,,,,=== SF11 summary: hits=18/20 per=10% rx_-91 rx_snr_avg=-4 tx_rssi_avg=-97 tx_snr_avg=5 ===
2026-05-26T19:18:52.066864Z,hit,12,0,-93,-15,-100,5,sf=12 seq=0 rx_rssi=-93 rx_snr=-15 tx_rssi=-100 tx_snr=5
2026-05-26T19:18:54.501470Z,hit,12,1,-92,-6,-100,5,sf=12 seq=1 rx_rssi=-92 rx_snr=-6 tx_rssi=-100 tx_snr=5
2026-05-26T19:18:56.936130Z,hit,12,2,-92,-5,-100,4,sf=12 seq=2 rx_rssi=-92 rx_snr=-5 tx_rssi=-100 tx_snr=4
2026-05-26T19:18:59.370669Z,hit,12,3,-88,0,-98,6,sf=12 seq=3 rx_rssi=-88 rx_snr=0 tx_rssi=-98 tx_snr=6
2026-05-26T19:19:01.805376Z,hit,12,4,-88,1,-96,6,sf=12 seq=4 rx_rssi=-88 rx_snr=1 tx_rssi=-96 tx_snr=6
2026-05-26T19:19:04.240117Z,hit,12,5,-91,-4,-97,4,sf=12 seq=5 rx_rssi=-91 rx_snr=-4 tx_rssi=-97 tx_snr=4
2026-05-26T19:19:06.674797Z,hit,12,6,-85,2,-98,5,sf=12 seq=6 rx_rssi=-85 rx_snr=2 tx_rssi=-98 tx_snr=5
2026-05-26T19:19:09.109463Z,hit,12,7,-88,0,-102,5,sf=12 seq=7 rx_rssi=-88 rx_snr=0 tx_rssi=-102 tx_snr=5
2026-05-26T19:19:11.544081Z,hit,12,8,-86,3,-100,5,sf=12 seq=8 rx_rssi=-86 rx_snr=3 tx_rssi=-100 tx_snr=5
2026-05-26T19:19:13.978621Z,hit,12,9,-87,3,-94,5,sf=12 seq=9 rx_rssi=-87 rx_snr=3 tx_rssi=-94 tx_snr=5
2026-05-26T19:19:16.413434Z,hit,12,10,-86,0,-94,6,sf=12 seq=10 rx_rssi=-86 rx_snr=0 tx_rssi=-94 tx_snr=6
2026-05-26T19:19:18.847958Z,hit,12,11,-88,3,-87,6,sf=12 seq=11 rx_rssi=-88 rx_snr=3 tx_rssi=-87 tx_snr=6
2026-05-26T19:19:21.282724Z,hit,12,12,-85,1,-95,6,sf=12 seq=12 rx_rssi=-85 rx_snr=1 tx_rssi=-95 tx_snr=6
2026-05-26T19:19:23.717373Z,hit,12,13,-87,2,-85,6,sf=12 seq=13 rx_rssi=-87 rx_snr=2 tx_rssi=-85 tx_snr=6
2026-05-26T19:19:26.152320Z,hit,12,14,-82,5,-85,6,sf=12 seq=14 rx_rssi=-82 rx_snr=5 tx_rssi=-85 tx_snr=6
2026-05-26T19:19:28.586726Z,hit,12,15,-80,5,-81,6,sf=12 seq=15 rx_rssi=-80 rx_snr=5 tx_rssi=-81 tx_snr=6
2026-05-26T19:19:31.021379Z,hit,12,16,-80,5,-82,6,sf=12 seq=16 rx_rssi=-80 rx_snr=5 tx_rssi=-82 tx_snr=6
2026-05-26T19:19:33.455939Z,info,,,,,,,sf=12 seq=17 rx_rssi-78 rx_snr=5 tx_rssi=-80 tx_snr=6
2026-05-26T19:19:41.220584Z,miss,12,18,,,,,miss sf=12 seq=18
2026-05-26T19:19:48.988186Z,miss,12,19,,,,,miss sf=12 seq=19
2026-05-26T19:19:49.046383Z,info,,,,,,,=== SF12 summary: hits=18/20 per=10% rx_rssi_avg=-86 rx_snr_avg=0 tx_rssi_avg=-93 tx_snr_avg=5 ===
2026-05-26T19:19:49.640015Z,hit,7,0,-79,10,-79,12,sf=7 seq=0 rx_rssi=-79 rx_snr=10 tx_rssi=-79 tx_snr=12
2026-05-26T19:19:49.787456Z,hit,7,1,-80,10,-80,12,sf=7 seq=1 rx_rssi=-80 rx_snr=10 tx_rssi=-80 tx_snr=12
2026-05-26T19:19:49.934811Z,hit,7,2,-81,9,-81,12,sf=7 seq=2 rx_rssi=-81 rx_snr=9 tx_rssi=-81 tx_snr=12
2026-05-26T19:19:50.082443Z,hit,7,3,-83,7,-83,12,sf=7 seq=3 rx_rssi=-83 rx_snr=7 tx_rssi=-83 tx_snr=12
2026-05-26T19:19:50.229853Z,hit,7,4,-82,9,-83,12,sf=7 seq=4 rx_rssi=-82 rx_snr=9 tx_rssi=-83 tx_snr=12
2026-05-26T19:19:50.377266Z,hit,7,5,-79,10,-80,12,sf=7 seq=5 rx_rssi=-79 rx_snr=10 tx_rssi=-80 tx_snr=12
2026-05-26T19:19:50.524801Z,hit,7,6,-79,10,-79,12,sf=7 seq=6 rx_rssi=-79 rx_snr=10 tx_rssi=-79 tx_snr=12
2026-05-26T19:19:50.672213Z,hit,7,7,-79,10,-80,12,sf=7 seq=7 rx_rssi=-79 rx_snr=10 tx_rssi=-80 tx_snr=12
2026-05-26T19:19:50.819985Z,hit,7,8,-78,10,-80,13,sf=7 seq=8 rx_rssi=-78 rx_snr=10 tx_rssi=-80 tx_snr=13
2026-05-26T19:19:50.967295Z,hit,7,9,-77,10,-78,12,sf=7 seq=9 rx_rssi=-77 rx_snr=10 tx_rssi=-78 tx_snr=12
2026-05-26T19:19:51.114672Z,hit,7,10,-77,11,-77,12,sf=7 seq=10 rx_rssi=-77 rx_snr=11 tx_rssi=-77 tx_snr=12
2026-05-26T19:19:51.261983Z,hit,7,11,-78,11,-78,12,sf=7 seq=11 rx_rssi=-78 rx_snr=11 tx_rssi=-78 tx_snr=12
2026-05-26T19:19:51.409330Z,hit,7,12,-81,9,-81,13,sf=7 seq=12 rx_rssi=-81 rx_snr=9 tx_rssi=-81 tx_snr=13
2026-05-26T19:19:51.556665Z,hit,7,13,-83,9,-82,13,sf=7 seq=13 rx_rssi=-83 rx_snr=9 tx_rssi=-82 tx_snr=13
2026-05-26T19:19:51.704130Z,hit,7,14,-84,7,-83,12,sf=7 seq=14 rx_rssi=-84 rx_snr=7 tx_rssi=-83 tx_snr=12
2026-05-26T19:19:51.850996Z,info,,,,,,,sf=7 seq=15 -86 rx_snr=5 tx_rssi=-85 tx_snr=12
2026-05-26T19:19:51.999098Z,hit,7,16,-90,1,-91,11,sf=7 seq=16 rx_rssi=-90 rx_snr=1 tx_rssi=-91 tx_snr=11
2026-05-26T19:19:52.146473Z,hit,7,17,-89,2,-92,11,sf=7 seq=17 rx_rssi=-89 rx_snr=2 tx_rssi=-92 tx_snr=11
2026-05-26T19:19:52.448218Z,miss,7,18,,,,,miss sf=7 seq=18
2026-05-26T19:19:52.752674Z,miss,7,19,,,,,miss sf=7 seq=19
2026-05-26T19:19:52.811141Z,info,,,,,,,=== SF7 summary: hits=18/20 per=10% rx_rssi_avg=-81 rx_snr_avg=8 tx_rssi_avg=-81 tx_snr_avg=12 ===
2026-05-26T19:19:53.488442Z,hit,8,0,-82,9,-81,13,sf=8 seq=0 rx_rssi=-82 rx_snr=9 tx_rssi=-81 tx_snr=13
2026-05-26T19:19:53.719821Z,hit,8,1,-83,8,-82,14,sf=8 seq=1 rx_rssi=-83 rx_snr=8 tx_rssi=-82 tx_snr=14
2026-05-26T19:19:53.951209Z,hit,8,2,-81,9,-82,15,sf=8 seq=2 rx_rssi=-81 rx_snr=9 tx_rssi=-82 tx_snr=15
2026-05-26T19:19:54.182559Z,hit,8,3,-80,10,-80,13,sf=8 seq=3 rx_rssi=-80 rx_snr=10 tx_rssi=-80 tx_snr=13
2026-05-26T19:19:54.413890Z,hit,8,4,-83,7,-82,14,sf=8 seq=4 rx_rssi=-83 rx_snr=7 tx_rssi=-82 tx_snr=14
2026-05-26T19:19:54.645296Z,hit,8,5,-85,7,-84,13,sf=8 seq=5 rx_rssi=-85 rx_snr=7 tx_rssi=-84 tx_snr=13
2026-05-26T19:19:54.876009Z,hit,8,6,-91,0,-88,13,sf=8 seq=6 rx_rssi=-91 rx_snr=0 tx_rssi=-88 tx_snr=13
2026-05-26T19:19:55.107435Z,hit,8,7,-86,5,-91,12,sf=8 seq=7 rx_rssi=-86 rx_snr=5 tx_rssi=-91 tx_snr=12
2026-05-26T19:19:55.338503Z,hit,8,8,-83,9,-83,13,sf=8 seq=8 rx_rssi=-83 rx_snr=9 tx_rssi=-83 tx_snr=13
2026-05-26T19:19:55.570043Z,hit,8,9,-83,7,-83,14,sf=8 seq=9 rx_rssi=-83 rx_snr=7 tx_rssi=-83 tx_snr=14
2026-05-26T19:19:55.801368Z,hit,8,10,-91,-2,-88,13,sf=8 seq=10 rx_rssi=-91 rx_snr=-2 tx_rssi=-88 tx_snr=13
2026-05-26T19:19:56.032545Z,hit,8,11,-90,1,-94,11,sf=8 seq=11 rx_rssi=-90 rx_snr=1 tx_rssi=-94 tx_snr=11
2026-05-26T19:19:56.263768Z,hit,8,12,-91,-3,-92,11,sf=8 seq=12 rx_rssi=-91 rx_snr=-3 tx_rssi=-92 tx_snr=11
2026-05-26T19:19:56.494890Z,info,,,,,,,sf=8 seq=13 rx_rssi-91 rx_snr=-2 tx_rssi=-95 tx_snr=10
2026-05-26T19:19:56.726141Z,hit,8,14,-89,2,-92,12,sf=8 seq=14 rx_rssi=-89 rx_snr=2 tx_rssi=-92 tx_snr=12
2026-05-26T19:19:56.957390Z,hit,8,15,-87,5,-87,12,sf=8 seq=15 rx_rssi=-87 rx_snr=5 tx_rssi=-87 tx_snr=12
2026-05-26T19:19:57.188569Z,hit,8,16,-85,7,-86,13,sf=8 seq=16 rx_rssi=-85 rx_snr=7 tx_rssi=-86 tx_snr=13
2026-05-26T19:19:57.419998Z,hit,8,17,-86,6,-84,13,sf=8 seq=17 rx_rssi=-86 rx_snr=6 tx_rssi=-84 tx_snr=13
2026-05-26T19:19:57.967751Z,miss,8,18,,,,,miss sf=8 seq=18
2026-05-26T19:19:58.518406Z,miss,8,19,,,,,miss sf=8 seq=19
2026-05-26T19:19:58.576876Z,info,,,,,,,=== SF8 summary: hits=18/20 per=10% rx_rssi_avg=-85 rx_snr_avg=4 tx_rssi_avg=-86 tx_snr_avg=12 ===
2026-05-26T19:19:59.381677Z,hit,9,0,-92,-6,-87,10,sf=9 seq=0 rx_rssi=-92 rx_snr=-6 tx_rssi=-87 tx_snr=10
2026-05-26T19:19:59.740269Z,hit,9,1,-83,7,-84,10,sf=9 seq=1 rx_rssi=-83 rx_snr=7 tx_rssi=-84 tx_snr=10
2026-05-26T19:20:00.098794Z,hit,9,2,-88,3,-86,10,sf=9 seq=2 rx_rssi=-88 rx_snr=3 tx_rssi=-86 tx_snr=10
2026-05-26T19:20:00.457552Z,hit,9,3,-88,4,-88,11,sf=9 seq=3 rx_rssi=-88 rx_snr=4 tx_rssi=-88 tx_snr=11
2026-05-26T19:20:00.816073Z,hit,9,4,-90,0,-94,9,sf=9 seq=4 rx_rssi=-90 rx_snr=0 tx_rssi=-94 tx_snr=9
2026-05-26T19:20:01.835626Z,miss,9,5,,,,,miss sf=9 seq=5
2026-05-26T19:20:02.197058Z,hit,9,6,-88,3,-91,11,sf=9 seq=6 rx_rssi=-88 rx_snr=3 tx_rssi=-91 tx_snr=11
2026-05-26T19:20:02.555652Z,hit,9,7,-90,0,-90,10,sf=9 seq=7 rx_rssi=-90 rx_snr=0 tx_rssi=-90 tx_snr=10
2026-05-26T19:20:02.914467Z,hit,9,8,-83,6,-87,11,sf=9 seq=8 rx_rssi=-83 rx_snr=6 tx_rssi=-87 tx_snr=11
2026-05-26T19:20:03.273226Z,hit,9,9,-78,10,-79,11,sf=9 seq=9 rx_rssi=-78 rx_snr=10 tx_rssi=-79 tx_snr=11
2026-05-26T19:20:03.632022Z,hit,9,10,-79,9,-78,11,sf=9 seq=10 rx_rssi=-79 rx_snr=9 tx_rssi=-78 tx_snr=11
2026-05-26T19:20:03.990527Z,hit,9,11,-77,9,-79,11,sf=9 seq=11 rx_rssi=-77 rx_snr=9 tx_rssi=-79 tx_snr=11
2026-05-26T19:20:04.349334Z,info,,,,,,,sf9 seq=12 rx_rssi=-77 rx_snr=10 tx_rssi=-77 tx_snr=11
2026-05-26T19:20:04.708173Z,hit,9,13,-73,10,-75,11,sf=9 seq=13 rx_rssi=-73 rx_snr=10 tx_rssi=-75 tx_snr=11
2026-05-26T19:20:05.066805Z,hit,9,14,-73,10,-73,11,sf=9 seq=14 rx_rssi=-73 rx_snr=10 tx_rssi=-73 tx_snr=11
2026-05-26T19:20:05.425423Z,hit,9,15,-75,10,-74,11,sf=9 seq=15 rx_rssi=-75 rx_snr=10 tx_rssi=-74 tx_snr=11
2026-05-26T19:20:05.783995Z,hit,9,16,-75,10,-74,10,sf=9 seq=16 rx_rssi=-75 rx_snr=10 tx_rssi=-74 tx_snr=10
2026-05-26T19:20:06.142597Z,hit,9,17,-76,10,-75,10,sf=9 seq=17 rx_rssi=-76 rx_snr=10 tx_rssi=-75 tx_snr=10
2026-05-26T19:20:07.161996Z,miss,9,18,,,,,miss sf=9 seq=18
2026-05-26T19:20:08.184091Z,miss,9,19,,,,,miss sf=9 seq=19
2026-05-26T19:20:08.243117Z,info,,,,,,,=== SF9 summary: hits=17/20 per=15% rx_rssi_avg=-81 rx_snr_avg=6 tx_rssi_avg=-81 tx_snr_avg=10 ===
2026-05-26T19:20:09.342987Z,hit,10,0,-78,7,-75,8,sf=10 seq=0 rx_rssi=-78 rx_snr=7 tx_rssi=-75 tx_snr=8
2026-05-26T19:20:09.997830Z,hit,10,1,-78,7,-77,8,sf=10 seq=1 rx_rssi=-78 rx_snr=7 tx_rssi=-77 tx_snr=8
2026-05-26T19:20:10.652303Z,hit,10,2,-84,6,-84,9,sf=10 seq=2 rx_rssi=-84 rx_snr=6 tx_rssi=-84 tx_snr=9
2026-05-26T19:20:11.306716Z,hit,10,3,-74,8,-78,8,sf=10 seq=3 rx_rssi=-74 rx_snr=8 tx_rssi=-78 tx_snr=8
2026-05-26T19:20:11.961298Z,hit,10,4,-77,8,-77,8,sf=10 seq=4 rx_rssi=-77 rx_snr=8 tx_rssi=-77 tx_snr=8
2026-05-26T19:20:12.615985Z,hit,10,5,-80,7,-85,8,sf=10 seq=5 rx_rssi=-80 rx_snr=7 tx_rssi=-85 tx_snr=8
2026-05-26T19:20:13.270323Z,hit,10,6,-83,6,-80,8,sf=10 seq=6 rx_rssi=-83 rx_snr=6 tx_rssi=-80 tx_snr=8
2026-05-26T19:20:13.924908Z,hit,10,7,-79,7,-83,8,sf=10 seq=7 rx_rssi=-79 rx_snr=7 tx_rssi=-83 tx_snr=8
2026-05-26T19:20:14.579630Z,hit,10,8,-82,6,-82,8,sf=10 seq=8 rx_rssi=-82 rx_snr=6 tx_rssi=-82 tx_snr=8
2026-05-26T19:20:15.888521Z,hit,10,9,-88,4,-83,8,sf=10 seq=9 rx_rssi=-88 rx_snr=4 tx_rssi=-83 tx_snr=8sf=10 seq=10 rx_rssi=-85 rx_snr=5 tx_rssi=-82 tx_snr=9
2026-05-26T19:20:16.543008Z,hit,10,11,-83,7,-81,8,sf=10 seq=11 rx_rssi=-83 rx_snr=7 tx_rssi=-81 tx_snr=8
2026-05-26T19:20:17.197536Z,hit,10,12,-78,8,-82,9,sf=10 seq=12 rx_rssi=-78 rx_snr=8 tx_rssi=-82 tx_snr=9
2026-05-26T19:20:17.852093Z,hit,10,13,-77,8,-76,8,sf=10 seq=13 rx_rssi=-77 rx_snr=8 tx_rssi=-76 tx_snr=8
2026-05-26T19:20:18.506419Z,hit,10,14,-90,2,-86,8,sf=10 seq=14 rx_rssi=-90 rx_snr=2 tx_rssi=-86 tx_snr=8
2026-05-26T19:20:19.160903Z,hit,10,15,-80,7,-81,8,sf=10 seq=15 rx_rssi=-80 rx_snr=7 tx_rssi=-81 tx_snr=8
2026-05-26T19:20:19.815450Z,hit,10,16,-83,6,-82,8,sf=10 seq=16 rx_rssi=-83 rx_snr=6 tx_rssi=-82 tx_snr=8
2026-05-26T19:20:20.469873Z,hit,10,17,-89,-1,-88,8,sf=10 seq=17 rx_rssi=-89 rx_snr=-1 tx_rssi=-88 tx_snr=8
2026-05-26T19:20:22.452872Z,miss,10,18,,,,,miss sf=10 seq=18
2026-05-26T19:20:24.438565Z,miss,10,19,,,,,miss sf=10 seq=19
2026-05-26T19:20:24.497034Z,info,,,,,,,=== SF10 summary: hits=18/20 per=10% rx_rssi_avg=-81 rx_snr_avg=6 tx_rssi_avg=-81 tx_snr_avg=8 ===
2026-05-26T19:20:26.190197Z,hit,11,0,-77,6,-87,6,sf=11 seq=0 rx_rssi=-77 rx_snr=6 tx_rssi=-87 tx_snr=6
2026-05-26T19:20:27.437377Z,hit,11,1,-81,6,-77,8,sf=11 seq=1 rx_rssi=-81 rx_snr=6 tx_rssi=-77 tx_snr=8
2026-05-26T19:20:28.684561Z,hit,11,2,-74,7,-79,7,sf=11 seq=2 rx_rssi=-74 rx_snr=7 tx_rssi=-79 tx_snr=7
2026-05-26T19:20:29.931882Z,hit,11,3,-74,6,-79,7,sf=11 seq=3 rx_rssi=-74 rx_snr=6 tx_rssi=-79 tx_snr=7
2026-05-26T19:20:31.179039Z,hit,11,4,-77,7,-78,7,sf=11 seq=4 rx_rssi=-77 rx_snr=7 tx_rssi=-78 tx_snr=7
2026-05-26T19:20:32.426341Z,hit,11,5,-81,6,-79,7,sf=11 seq=5 rx_rssi=-81 rx_snr=6 tx_rssi=-79 tx_snr=7
2026-05-26T19:20:33.673544Z,hit,11,6,-77,7,-77,7,sf=11 seq=6 rx_rssi=-77 rx_snr=7 tx_rssi=-77 tx_snr=7
2026-05-26T19:20:34.920681Z,hit,11,7,-82,6,-77,7,sf=11 seq=7 rx_rssi=-82 rx_snr=6 tx_rssi=-77 tx_snr=7
2026-05-26T19:20:36.167888Z,hit,11,8,-78,7,-78,7,sf=11 seq=8 rx_rssi=-78 rx_snr=7 tx_rssi=-78 tx_snr=7
2026-05-26T19:20:37.415285Z,hit,11,9,-77,6,-82,8,sf=11 seq=9 rx_rssi=-77 rx_snr=6 tx_rssi=-82 tx_snr=8
2026-05-26T19:20:38.662678Z,hit,11,10,-77,6,-83,7,sf=11 seq=10 rx_rssi=-77 rx_snr=6 tx_rssi=-83 tx_snr=7
2026-05-26T19:20:39.909670Z,hit,11,11,-75,7,-81,7,sf=11 seq=11 rx_rssi=-75 rx_snr=7 tx_rssi=-81 tx_snr=7
2026-05-26T19:20:41.156884Z,hit,11,12,-72,6,-73,7,sf=11 seq=12 rx_rssi=-72 rx_snr=6 tx_rssi=-73 tx_snr=7
2026-05-26T19:20:42.404093Z,hit,11,13,-75,7,-77,7,sf=11 seq=13 rx_rssi=-75 rx_snr=7 tx_rssi=-77 tx_snr=7
2026-05-26T19:20:43.651231Z,hit,11,14,-75,8,-75,7,sf=11 seq=14 rx_rssi=-75 rx_snr=8 tx_rssi=-75 tx_snr=7
2026-05-26T19:20:44.898543Z,hit,11,15,-71,7,-73,7,sf=11 seq=15 rx_rssi=-71 rx_snr=7 tx_rssi=-73 tx_snr=7
2026-05-26T19:20:46.145588Z,hit,11,16,-68,8,-68,8,sf=11 seq=16 rx_rssi=-68 rx_snr=8 tx_rssi=-68 tx_snr=8
2026-05-26T19:20:47.392795Z,hit,11,17,-71,7,-69,7,sf=11 seq=17 rx_rssi=-71 rx_snr=7 tx_rssi=-69 tx_snr=7
2026-05-26T19:20:51.303149Z,miss,11,18,,,,,miss sf=11 seq=18
2026-05-26T19:20:55.216029Z,miss,11,19,,,,,miss sf=11 seq=19
2026-05-26T19:20:55.274215Z,info,,,,,,,=== SF11 summary: hits=18/20 per=10% rx_rssi_avg=-75 rx_snr_avg=6 tx_rssi_avg=-77 tx_snr_avg=7 ===
2026-05-26T19:20:58.154912Z,hit,12,0,-67,6,-69,6,sf=12 seq=0 rx_rssi=-67 rx_snr=6 tx_rssi=-69 tx_snr=6
2026-05-26T19:21:00.589483Z,hit,12,1,-71,7,-69,6,sf=12 seq=1 rx_rssi=-71 rx_snr=7 tx_rssi=-69 tx_snr=6
2026-05-26T19:21:03.024459Z,hit,12,2,-61,6,-64,7,sf=12 seq=2 rx_rssi=-61 rx_snr=6 tx_rssi=-64 tx_snr=7
2026-05-26T19:21:05.458855Z,hit,12,3,-69,6,-67,6,sf=12 seq=3 rx_rssi=-69 rx_snr=6 tx_rssi=-67 tx_snr=6
2026-05-26T19:21:07.893635Z,hit,12,4,-74,6,-71,6,sf=12 seq=4 rx_rssi=-74 rx_snr=6 tx_rssi=-71 tx_snr=6
2026-05-26T19:21:10.327988Z,info,,,,,,,sf=12 seq=5 rx_rssi=-71 rx_snr=6 tx_rssi=-71 tx_sn6
2026-05-26T19:21:12.762958Z,hit,12,6,-76,5,-68,6,sf=12 seq=6 rx_rssi=-76 rx_snr=5 tx_rssi=-68 tx_snr=6
2026-05-26T19:21:15.197712Z,hit,12,7,-72,6,-65,6,sf=12 seq=7 rx_rssi=-72 rx_snr=6 tx_rssi=-65 tx_snr=6
2026-05-26T19:21:17.632280Z,hit,12,8,-74,6,-69,7,sf=12 seq=8 rx_rssi=-74 rx_snr=6 tx_rssi=-69 tx_snr=7
2026-05-26T19:21:20.066969Z,hit,12,9,-66,6,-79,6,sf=12 seq=9 rx_rssi=-66 rx_snr=6 tx_rssi=-79 tx_snr=6
2026-05-26T19:21:22.501685Z,hit,12,10,-66,6,-70,7,sf=12 seq=10 rx_rssi=-66 rx_snr=6 tx_rssi=-70 tx_snr=7
2026-05-26T19:21:24.936328Z,hit,12,11,-67,6,-69,6,sf=12 seq=11 rx_rssi=-67 rx_snr=6 tx_rssi=-69 tx_snr=6
2026-05-26T19:21:27.371130Z,hit,12,12,-66,6,-75,6,sf=12 seq=12 rx_rssi=-66 rx_snr=6 tx_rssi=-75 tx_snr=6
2026-05-26T19:21:29.805785Z,hit,12,13,-67,6,-59,6,sf=12 seq=13 rx_rssi=-67 rx_snr=6 tx_rssi=-59 tx_snr=6
2026-05-26T19:21:32.240270Z,hit,12,14,-65,6,-62,7,sf=12 seq=14 rx_rssi=-65 rx_snr=6 tx_rssi=-62 tx_snr=7
2026-05-26T19:21:34.675040Z,hit,12,15,-71,6,-66,7,sf=12 seq=15 rx_rssi=-71 rx_snr=6 tx_rssi=-66 tx_snr=7
2026-05-26T19:21:37.109690Z,hit,12,16,-58,6,-61,6,sf=12 seq=16 rx_rssi=-58 rx_snr=6 tx_rssi=-61 tx_snr=6
2026-05-26T19:21:39.544311Z,hit,12,17,-58,6,-58,6,sf=12 seq=17 rx_rssi=-58 rx_snr=6 tx_rssi=-58 tx_snr=6
2026-05-26T19:21:47.309011Z,miss,12,18,,,,,miss sf=12 seq=18
2026-05-26T19:21:55.076345Z,miss,12,19,,,,,miss sf=12 seq=19
2026-05-26T19:21:55.134678Z,info,,,,,,,=== SF12 summary: hits=18/20 per=10% rx_rssi_avg=-67 rx_snr_avg=6 tx_rssi_avg=-67 tx_snr_avg=6 ===
2026-05-26T19:21:55.728279Z,hit,7,0,-68,12,-68,12,sf=7 seq=0 rx_rssi=-68 rx_snr=12 tx_rssi=-68 tx_snr=12
2026-05-26T19:21:55.875787Z,hit,7,1,-68,12,-68,13,sf=7 seq=1 rx_rssi=-68 rx_snr=12 tx_rssi=-68 tx_snr=13
2026-05-26T19:21:56.023035Z,hit,7,2,-67,13,-68,13,sf=7 seq=2 rx_rssi=-67 rx_snr=13 tx_rssi=-68 tx_snr=13
2026-05-26T19:21:56.170302Z,info,,,,,,,sf=7 seq=3 rx_rssi=-66 rx_snr=12 tx_rssi=-66 tx12
2026-05-26T19:21:56.318119Z,hit,7,4,-66,12,-66,12,sf=7 seq=4 rx_rssi=-66 rx_snr=12 tx_rssi=-66 tx_snr=12
2026-05-26T19:21:56.465576Z,hit,7,5,-66,12,-66,12,sf=7 seq=5 rx_rssi=-66 rx_snr=12 tx_rssi=-66 tx_snr=12
2026-05-26T19:21:56.612821Z,hit,7,6,-66,12,-65,12,sf=7 seq=6 rx_rssi=-66 rx_snr=12 tx_rssi=-65 tx_snr=12
2026-05-26T19:21:56.760382Z,hit,7,7,-67,13,-66,12,sf=7 seq=7 rx_rssi=-67 rx_snr=13 tx_rssi=-66 tx_snr=12
2026-05-26T19:21:56.907773Z,hit,7,8,-67,13,-67,13,sf=7 seq=8 rx_rssi=-67 rx_snr=13 tx_rssi=-67 tx_snr=13
2026-05-26T19:21:57.055280Z,hit,7,9,-68,13,-67,12,sf=7 seq=9 rx_rssi=-68 rx_snr=13 tx_rssi=-67 tx_snr=12
2026-05-26T19:21:57.202788Z,hit,7,10,-67,13,-67,12,sf=7 seq=10 rx_rssi=-67 rx_snr=13 tx_rssi=-67 tx_snr=12
2026-05-26T19:21:57.350265Z,hit,7,11,-67,13,-67,12,sf=7 seq=11 rx_rssi=-67 rx_snr=13 tx_rssi=-67 tx_snr=12
2026-05-26T19:21:57.497677Z,hit,7,12,-68,12,-67,13,sf=7 seq=12 rx_rssi=-68 rx_snr=12 tx_rssi=-67 tx_snr=13
2026-05-26T19:21:57.645022Z,hit,7,13,-69,13,-69,12,sf=7 seq=13 rx_rssi=-69 rx_snr=13 tx_rssi=-69 tx_snr=12
2026-05-26T19:21:57.792402Z,hit,7,14,-69,13,-69,12,sf=7 seq=14 rx_rssi=-69 rx_snr=13 tx_rssi=-69 tx_snr=12
2026-05-26T19:21:57.939842Z,hit,7,15,-69,12,-69,12,sf=7 seq=15 rx_rssi=-69 rx_snr=12 tx_rssi=-69 tx_snr=12
2026-05-26T19:21:58.087697Z,hit,7,16,-70,12,-70,12,sf=7 seq=16 rx_rssi=-70 rx_snr=12 tx_rssi=-70 tx_snr=12
2026-05-26T19:21:58.234504Z,hit,7,17,-71,13,-71,13,sf=7 seq=17 rx_rssi=-71 rx_snr=13 tx_rssi=-71 tx_snr=13
2026-05-26T19:21:58.536237Z,miss,7,18,,,,,miss sf=7 seq=18
2026-05-26T19:21:58.840791Z,miss,7,19,,,,,miss sf=7 seq=19
2026-05-26T19:21:58.899210Z,info,,,,,,,=== SF7 summary: hits=18/20 per=10% rx_rssi_avg=-67 rx_snr_avg=12 tx_rssi_avg=-67 tx_snr_avg=12 ===
2026-05-26T19:21:59.576506Z,hit,8,0,-69,12,-69,12,sf=8 seq=0 rx_rssi=-69 rx_snr=12 tx_rssi=-69 tx_snr=12
2026-05-26T19:21:59.807363Z,info,,,,,,,sf=8 seq=1 rx_rssi=-66 rx_snr=12 tx-67 tx_snr=14
2026-05-26T19:22:00.039043Z,hit,8,2,-65,13,-65,13,sf=8 seq=2 rx_rssi=-65 rx_snr=13 tx_rssi=-65 tx_snr=13
2026-05-26T19:22:00.270806Z,hit,8,3,-65,12,-65,13,sf=8 seq=3 rx_rssi=-65 rx_snr=12 tx_rssi=-65 tx_snr=13
2026-05-26T19:22:00.501777Z,hit,8,4,-64,14,-64,14,sf=8 seq=4 rx_rssi=-64 rx_snr=14 tx_rssi=-64 tx_snr=14
2026-05-26T19:22:00.733122Z,hit,8,5,-64,14,-64,13,sf=8 seq=5 rx_rssi=-64 rx_snr=14 tx_rssi=-64 tx_snr=13
2026-05-26T19:22:00.964380Z,hit,8,6,-65,12,-65,12,sf=8 seq=6 rx_rssi=-65 rx_snr=12 tx_rssi=-65 tx_snr=12
2026-05-26T19:22:01.195452Z,hit,8,7,-64,14,-64,14,sf=8 seq=7 rx_rssi=-64 rx_snr=14 tx_rssi=-64 tx_snr=14
2026-05-26T19:22:01.426850Z,hit,8,8,-64,13,-63,12,sf=8 seq=8 rx_rssi=-64 rx_snr=13 tx_rssi=-63 tx_snr=12
2026-05-26T19:22:01.658032Z,hit,8,9,-63,12,-63,12,sf=8 seq=9 rx_rssi=-63 rx_snr=12 tx_rssi=-63 tx_snr=12
